track_id,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1Bn9IeFaxd220ej0RY5nII,Alternative Dancer,0.581,0.882,5.0,-5.054,0.0,0.0991,0.079,0.0028,0.231,0.794,117.998
05f2UzcGwNrf8I3lOsDGlu,ピンク帽子の“ドレミファソ”,0.781,0.312,0.0,-7.163,1.0,0.034,0.867,0.0,0.217,0.756,95.007
62DuGCeDO3gfVkKe0gBM9m,Killer,0.543,0.947,2.0,-1.785,0.0,0.0861,0.00106,2.07e-06,0.135,0.555,172.941
2SvvIeAnpOFn7Tpzl5hUp2,September,0.709,0.591,2.0,-7.703,1.0,0.0493,0.484,0.000199,0.104,0.46,95.009
5mflf5anC9R3iCvnCZgdV5,モノクローム,0.618,0.938,2.0,-4.331,0.0,0.0355,0.00555,3.51e-05,0.236,0.682,132.329
6ME8NwgcKY9AqJPrHGJY2y,Beachside Lover,0.799,0.797,7.0,-3.878,1.0,0.0396,0.201,0.000138,0.125,0.457,114.982
43k24mAEnmPjVUDyOK27Ca,The Flash,0.645,0.953,8.0,-0.913,0.0,0.0826,0.0152,1.17e-06,0.461,0.798,130.022
6a7BslnhrO3sFSlpoe9hsv,アシタもしもキミがいない・・・,0.29,0.469,7.0,-5.636,1.0,0.0323,0.454,0.0,0.403,0.128,148.99
2hJS7BdEaH9Jo8MeJujsHT,HELICOPTER,0.666,0.908,5.0,-2.819,0.0,0.056,0.0323,0.0,0.383,0.655,155.048
3vIQUVSftb98iK2WCRdNo1,Departure,0.577,0.868,7.0,-3.406,1.0,0.0305,0.002,2.61e-06,0.139,0.585,124.979
7IkuRNVAjwXpZ2DheQHL4L,FIRE,0.75,0.941,8.0,-1.759,1.0,0.0609,0.0111,2.11e-06,0.228,0.867,129.978
0O09TBlq6SFe037YebyoMs,結婚おめでとう - Luv A Luv Mix,0.669,0.68,10.0,-6.687,1.0,0.0304,0.0407,0.0,0.141,0.598,139.972
2NT5JeYOnoCg3T7SlzFD2M,瞬き,0.728,0.614,10.0,-10.039,1.0,0.0282,0.756,0.0015,0.0955,0.81,115.969
3Jn4yNsbxnH3XtLcKFtXTF,We The Fire,0.61,0.776,3.0,-5.944,0.0,0.0785,0.135,0.0135,0.0993,0.885,195.952
1PDgX6DBmfrA1Dz6ZdDzD5,Same Scent,0.65,0.914,0.0,-3.106,0.0,0.0485,0.112,0.0,0.0731,0.725,98.984
2Bre3iYFOre7GIL9isJf5P,君は1000%,0.572,0.702,4.0,-5.542,0.0,0.0278,0.268,5.68e-06,0.13,0.564,125.085
3r6v6awkmqrHLj9yKaYZmZ,CANDYFLOSS,0.832,0.745,1.0,-3.546,1.0,0.123,0.0831,0.0,0.177,0.711,107.995
0mlxHb4jbPr1PUBUv0WHRS,Stamp On It,0.632,0.849,5.0,-1.462,0.0,0.0408,0.0309,0.000142,0.182,0.393,142.959
0aW4RWeGekBfU2NhREc5kL,Do It Like This,0.838,0.838,2.0,-3.308,1.0,0.0897,0.0456,0.0,0.0887,0.389,95.019
73GMDaMLndL4yFxH0X8K8r,いっそセレナーデ,0.42,0.146,9.0,-14.799,0.0,0.0309,0.959,0.00262,0.241,0.229,83.156
26SqLt76PWV1HgR6rHGXNu,オンリー・ワン,0.72,0.51,2.0,-5.648,1.0,0.0391,0.729,0.0,0.101,0.396,77.965
4GLcRYhMko1k0qc47eFrxW,ISTJ,0.646,0.956,4.0,-1.575,0.0,0.058,0.0161,0.0,0.299,0.356,121.955
048cItstfpkFtxMLG64z0K,HEART OF SWORD ~夜明け前~,0.604,0.983,7.0,-4.233,1.0,0.0596,0.0146,1.52e-06,0.2,0.651,119.988
1THgEf7LF26w1uZmK15vXX,Afterglow,0.557,0.817,0.0,-8.92,1.0,0.0315,0.277,0.819,0.124,0.44,123.025
0gOrsjKcnh33A57VFpq4dR,Who am I,0.853,0.637,6.0,-4.565,0.0,0.133,0.3,0.0,0.072,0.908,120.001
218g50oq3A9srwhomKUOnj,Aquamarine,0.764,0.674,1.0,-4.575,1.0,0.0298,0.17,1.91e-06,0.172,0.792,109.98
6eNCpaIVVPmCiL1xusMWxd,きゃりーANAN,0.498,0.993,1.0,0.524,1.0,0.0454,0.142,0.0426,0.498,0.919,190.096
6jTac0nrh6IEGHK7FgO2rq,頬つねったら,0.565,0.688,0.0,-5.842,1.0,0.0612,0.0195,0.000165,0.133,0.54,174.056
4Ly8KdojCH1dQAn47eiui6,Talk Saxy,0.713,0.585,5.0,-5.592,0.0,0.0385,0.11,0.0,0.104,0.572,89.007
2th6UWbfVz3hsSDzQAKqy2,Sweet Juice,0.705,0.709,6.0,-2.871,1.0,0.0372,0.031,0.0,0.48,0.723,116.012
6e71Bf2xDi7ML7KC5nJY9n,Shapes Of Love,0.594,0.906,11.0,-4.475,0.0,0.035,0.00568,1.36e-05,0.337,0.687,118.97
1bNLOSCSN1Dq9X2EsKPxaB,プラネタリウム,0.385,0.582,2.0,-5.702,0.0,0.0356,0.3,2.67e-05,0.101,0.511,197.841
363CvSAEizy3j1Mca3mVLs,OVER DRIVE,0.284,0.91,1.0,-4.445,1.0,0.0727,0.000708,0.0,0.319,0.499,170.074
0QvwzRZuDn354YpAHQrjDk,ひこうき雲,0.766,0.477,0.0,-6.272,0.0,0.0377,0.0787,0.00495,0.0833,0.481,96.922
4K8jDTlNhZWEdnzZVGRMtN,FEARLESS (2023 Ver.),0.856,0.615,7.0,-7.226,1.0,0.133,0.0602,0.0018,0.118,0.48,103.948
3QMGWRT7f9fXpuM3eJAckJ,コスメティックコースター,0.581,0.931,4.0,-4.642,1.0,0.0322,0.0772,0.0281,0.38,0.263,128.022
6r6hMT6KRvAvxayJXsEb21,Ash Like Snow,0.371,0.957,7.0,-2.56,1.0,0.076,0.000103,0.0101,0.359,0.195,166.074
7IY4qrMv3SXWrcGR6svm9e,向日葵,0.441,0.679,8.0,-4.491,1.0,0.0317,0.0271,0.0,0.0665,0.258,139.929
7JDiC68AKimlvMCmZQuA9n,HONEY,0.821,0.786,6.0,-1.839,1.0,0.0578,0.138,3.55e-06,0.0736,0.78,115.003
5HB8Olk0vxhv8ynsh1x04y,Honestly,0.753,0.855,11.0,-2.442,1.0,0.0596,0.205,0.0,0.12,0.698,108.992
0DZ2mMWPkgDwWBnH6gtsQW,STAR,0.539,0.44,2.0,-6.96,1.0,0.0402,0.647,0.0,0.107,0.478,183.83
0hZs9kWnaewkXEufPYjbvf,NO GOOD REASON,0.649,0.895,2.0,-1.689,1.0,0.0356,0.155,0.0466,0.0658,0.774,140.993
1XcnxawZW7cYdM3rxrP0dU,CHANGE,0.683,0.948,0.0,-3.705,1.0,0.0877,0.146,0.0,0.0454,0.908,169.806
05RlBHEZg1RmL9DnPgv9Qq,Fire in the belly,0.716,0.779,9.0,-3.735,0.0,0.0589,0.0106,0.0,0.0266,0.442,119.932
5OJFA4FvJAML5CgPzTjRM8,LET′S DANCE,0.765,0.877,5.0,-1.181,1.0,0.0699,0.0269,0.0,0.0587,0.876,125.958
5skhbF3s844eQPct4prz8R,STILL LOVE HER (失われた風景),0.78,0.667,9.0,-11.854,1.0,0.0289,0.26,0.000103,0.0757,0.588,116.866
3ty1padzac1nST7ofGyqYu,Rollercoaster,0.68,0.844,6.0,-3.753,1.0,0.0477,0.00747,0.0,0.341,0.51,116.018
5zs4xNaR8g7gnyVGIsfDvL,私らしく生きてみたい,0.687,0.97,3.0,-2.632,0.0,0.0814,0.129,0.0,0.112,0.721,127.019
5gq7xM6eI16osBO2U581NL,Do not touch,0.72,0.787,3.0,-4.54,0.0,0.188,0.137,0.0,0.0418,0.842,149.972
3bcqk74mnFzQF2bfOMG7iK,﻿Bubble (English Ver.),0.773,0.768,9.0,-3.441,1.0,0.0656,0.0272,0.0,0.0437,0.762,131.984
0LCIhC7dosftossv6N1iEB,女神,0.72,0.785,2.0,-3.863,0.0,0.036,0.262,0.0106,0.333,0.94,156.062
27y3eMgDkk8vl9kYxsR19A,Fire Bird,0.401,0.922,9.0,-3.553,1.0,0.0796,3.37e-05,0.725,0.0769,0.225,145.092
5XO1SOADQxkdqGLFxX8rLN,The Great Mermaid,0.625,0.824,0.0,-4.619,0.0,0.0614,0.000884,0.0,0.0908,0.438,94.963
77R76aGtr3Ot9Pe566jHfK,下弦の月,0.561,0.923,1.0,-1.862,0.0,0.0342,0.0138,0.000425,0.243,0.668,138.981
476zr4LtVvfKooCQTRduRU,心地艶やかに,0.648,0.757,4.0,-6.717,1.0,0.0291,0.115,0.0344,0.339,0.784,139.937
76qqDJijAjFph7sjUxNVG8,Shhh,0.796,0.758,6.0,-4.402,1.0,0.117,0.156,2.65e-06,0.0622,0.829,99.98
4rKEmhNA19JezqVsSQS4yo,love4eva (feat. Grimes),0.738,0.954,1.0,-2.146,1.0,0.0356,0.0692,0.0,0.222,0.742,102.015
1tjDKrtdCKtVCGEG35jqdI,ALIVE,0.714,0.923,4.0,-2.979,1.0,0.133,0.011,0.00169,0.316,0.692,125.044
2Purw8ZAANLan4cMqsKVp7,FLASH,0.716,0.882,8.0,-3.739,0.0,0.0406,0.0318,0.0,0.205,0.793,123.911
1RMwzsPpiRZhOetMHvrWIm,Super Scooter Happy,0.535,0.953,7.0,-2.8,1.0,0.0386,0.00803,0.0033,0.129,0.603,141.943
4TqmTBSWsZXMj3LouLEvXn,Cupid,0.769,0.724,2.0,-5.388,1.0,0.0326,0.533,0.0,0.299,0.905,120.057
2xJc5zKrIlBjROltIBsej1,香音-KANON-,0.587,0.277,8.0,-9.752,1.0,0.0247,0.849,2.06e-05,0.13,0.268,77.984
0Aa9I95cft2JJB1g7dmhNZ,DALALA,0.811,0.828,11.0,-2.711,0.0,0.0338,0.0856,0.0,0.106,0.89,115.982
5bvyAUysctWk2NnsoD5Xe5,アイシテル,0.583,0.658,6.0,-3.665,1.0,0.0413,0.0845,0.0,0.332,0.615,83.032
0y0uzuB1HxljAY2j0tLETp,Fancy - Spotify Singles,0.695,0.787,9.0,-4.319,0.0,0.036,0.174,0.0,0.405,0.473,136.019
7JduLib0OD7LheLRseXQWE,WICKED LOVE,0.589,0.794,11.0,-3.101,0.0,0.0377,0.206,0.0,0.34,0.945,165.871
0yArTkkL6aeJhsK2vW4kpz,Love Forever,0.746,0.865,1.0,-6.405,0.0,0.0302,0.0322,0.0,0.0986,0.94,120.006
2ahp0wvyEzyvgWfOhStHWp,Blue Flame (2023 Ver.),0.771,0.747,4.0,-3.407,0.0,0.0455,0.023,1.47e-06,0.0706,0.762,112.046
3IelG5zYpWWCZIH4cqWlPV,SHOOTING STAR,0.625,0.712,2.0,-5.996,1.0,0.0539,0.0229,0.0,0.252,0.398,163.015
4wc9s6pk9dX7BgPobvJ49c,The signs of LOVE,0.456,0.544,4.0,-5.281,1.0,0.0276,0.608,0.0,0.143,0.246,77.824
0mJohf6KCgFeCWbMBAS8RL,Serenade,0.795,0.924,2.0,-2.114,1.0,0.0663,0.0368,0.0,0.13,0.869,136.042
61QfjVl3jKT6aBGOE3vIXS,イキツクシ,0.647,0.641,1.0,-4.913,0.0,0.039,0.41,0.000144,0.131,0.526,92.942
5MV6LwrPq7xaitgMu2dxrC,SYNERGY,0.612,0.936,7.0,-3.729,1.0,0.0708,0.00177,1.03e-05,0.117,0.575,130.056
0P8lbWigAHXPKxUG60xh79,Naughty,0.693,0.759,7.0,-2.9,1.0,0.208,0.055,1.36e-06,0.116,0.635,112.983
2FwFu6y1aXPWXWcD9RxA6v,LOONATIC,0.488,0.886,5.0,-3.803,1.0,0.097,0.00191,2.59e-05,0.101,0.762,150.027
31JwysGj6E03IrYus7Jqvs,Tomorrowland,0.676,0.853,1.0,-4.692,1.0,0.0427,0.0456,0.0,0.109,0.768,100.995
4FaUSpNNCXdm24JpQ6oGEE,約束 -Promise code-,0.435,0.891,5.0,-2.723,0.0,0.0754,0.0377,2.19e-06,0.169,0.328,198.09
46HXDYn0EmLq8vWRu4H9Jp,Welcome home,0.438,0.813,1.0,-3.154,1.0,0.0345,4.53e-05,0.00208,0.367,0.762,152.032
4lA9DPvhmE3KveMilMtgLy,らいおんハート,0.814,0.425,2.0,-8.816,1.0,0.0356,0.54,1.68e-05,0.081,0.585,114.018
6aMq68AlwBmXtWIAfCcC9M,マネキネコ,0.597,0.94,0.0,-2.285,0.0,0.0804,0.0233,0.0,0.0579,0.63,139.973
7BwQT8dEntx1dr7l2yhoDy,Come Together feat. iri,0.617,0.658,5.0,-7.962,0.0,0.0776,0.0343,0.0194,0.16,0.489,91.944
59WDxA3UxKvJDIJcK6dVZv,Gasoline,0.605,0.855,7.0,-2.631,0.0,0.251,0.00467,0.0,0.336,0.662,150.03
0IMbtrRMBMIHoQv6IbiExr,カリフォルニー,0.737,0.839,1.0,-6.141,1.0,0.0359,0.299,0.0,0.0799,0.936,95.004
0FfyvrRn2gvDYbMZgCwPBZ,WOOWA,0.67,0.92,11.0,-2.765,0.0,0.043,0.00752,0.000609,0.296,0.711,127.008
0CnpSTdL9l5vQM4YnzXtyo,Panorama,0.726,0.963,9.0,-1.111,0.0,0.0916,0.0429,0.00157,0.128,0.769,126.062
2PygzOFkGiDxVGRHzgjg7e,Alone,0.373,0.608,0.0,-8.507,1.0,0.0593,0.00693,0.0565,0.13,0.305,159.027
02wk5BttM0QL38ERjLPQJB,Cool With You,0.752,0.65,5.0,-6.683,0.0,0.12,0.653,0.00136,0.105,0.532,134.993
7cmzaTJzpeGjqr4TwqjCzG,Taxi Driver,0.673,0.6,2.0,-8.842,1.0,0.0272,0.0171,0.00403,0.281,0.83,89.987
38dUh5uFTQ8vySkZRfmb5N,命にふさわしい,0.572,0.867,6.0,-2.993,0.0,0.0839,0.207,0.0,0.152,0.561,143.034
2xj9i8PbLxCQtN3cYwSZyF,ふりそでーしょん,0.563,0.98,4.0,-1.609,1.0,0.103,0.274,2.27e-05,0.0582,0.597,100.041
0kXAes90xxL3Ps3VPo8Erv,Glass Bead,0.695,0.87,6.0,-2.66,1.0,0.0359,0.201,0.0,0.0512,0.697,114.022
0UJTRaiYOtPYdV4ZHxaLJg,さくら ～永遠～,0.595,0.761,8.0,-4.734,0.0,0.0492,0.105,0.0,0.105,0.22,133.018
4zXbnTwqwQcRdDILZVKZSQ,Good Morning,0.371,0.975,8.0,-1.405,1.0,0.148,0.0169,0.0,0.129,0.565,181.954
79lGQbGvOrzoZMkMMyxxoq,アジアの純真,0.573,0.8,4.0,-3.173,1.0,0.0325,0.112,2.3e-06,0.073,0.293,126.062
7oSD1rdPsMqq02W9N1hhDV,検索,0.513,0.973,8.0,-2.645,1.0,0.0971,0.0371,3.43e-06,0.258,0.676,161.955
4SZsTKrSPRfZIYcMSqsCMa,蝶々結び,0.51,0.5,7.0,-7.399,1.0,0.0356,0.402,0.0,0.0929,0.357,142.066
2DkO9y7DB9S9nBg5u0VDoW,AGASSY,0.748,0.807,3.0,-3.602,0.0,0.032,0.169,0.000243,0.085,0.65,103.976
0Qie3z4SQZzg2N569rPQOf,Faces,0.5,0.568,7.0,-4.549,1.0,0.0267,0.37,0.0,0.0895,0.277,79.995
7w3mCZJZbfXzNebD5vktMI,ME,0.752,0.804,11.0,-3.512,0.0,0.0656,0.022,1.76e-05,0.0865,0.795,146.943
1eLYGxbSZsryV4mLGmUDQy,Mouichidodake,0.412,0.546,2.0,-4.876,1.0,0.0363,0.717,0.0,0.15,0.248,76.946
6XH7qz2yhSP1pb31FwBfRB,借金大王,0.499,0.976,1.0,-3.56,0.0,0.0635,0.0084,7.21e-06,0.237,0.851,156.87
7jzOZuWgZ5gaMet9V5Ix1d,Fast Forward,0.733,0.599,9.0,-5.747,1.0,0.0494,0.000929,0.000304,0.116,0.766,123.991
7pVpd1e1vhUoxJSRfedfLY,ビターチョコレート,0.625,0.781,4.0,-3.801,1.0,0.0414,0.00862,3.2e-05,0.328,0.509,112.056
06832YTsNZ6lhBW3NgDBjO,バーニング・ラヴ,0.664,0.828,7.0,-3.351,1.0,0.0634,0.186,0.0,0.33,0.659,129.999
15djITIu5osnO9yIT29r0Z,mumumumuch,0.74,0.828,10.0,-3.296,0.0,0.0787,0.0756,0.0,0.14,0.819,120.072
0YD0nPpSx4DSHoL1EGJ5Lj,Childhood,0.817,0.66,7.0,-6.885,1.0,0.0572,0.185,0.000704,0.0717,0.86,152.029
060IP5hrTAABJcveZj7DGZ,Room,0.769,0.814,0.0,-4.099,1.0,0.0391,0.352,0.000393,0.0973,0.333,105.024
19WBBlTBTcgNGYBbY6HZB6,Tick Tick Boom,0.767,0.797,10.0,-3.06,0.0,0.0369,0.16,0.00122,0.294,0.874,99.998
1sGLBceU3R0cpKtQc7GihT,会わないつもりの、元気でね,0.481,0.878,4.0,-3.525,1.0,0.0465,5.7e-05,1.12e-05,0.0772,0.556,87.528
3o3bkFyXTeWose2mWkJYGJ,こころとあたま,0.48,0.989,7.0,-2.123,1.0,0.0708,0.000518,9.75e-05,0.182,0.487,99.513
2HoieslRjno48m3VcZcWB6,MotoSpeed 24,0.61,0.597,11.0,-5.169,1.0,0.0294,0.319,1.81e-05,0.136,0.295,95.004
2OLV7QCVRqnQy62hWb1eUf,Dangerous Gamble,0.578,0.8,1.0,-4.402,1.0,0.0385,0.00822,2.54e-06,0.304,0.967,169.902
4pf3DcVbhn5sJf3ehRAN0E,HEIWA,0.39,0.524,6.0,-5.397,1.0,0.0394,0.0184,0.0,0.101,0.247,132.432
55kuHkT2CWhWKF6CoRDnJq,Dumhdurum,0.653,0.923,8.0,-2.163,0.0,0.0621,0.145,0.0,0.137,0.692,114.902
30rF6nMyXzW7m6MsOwl2WD,gogobebe,0.697,0.777,0.0,-3.105,1.0,0.106,0.125,0.0,0.228,0.697,96.957
1ywenhoFMu2YRWIdK4tPtD,CRAZY FOR YOUの季節,0.485,0.949,4.0,-3.744,1.0,0.0435,6.4e-05,2.77e-06,0.101,0.815,162.028
1zMWOzjhKVlWvzvEK3e5n8,Merry-Go-Round,0.698,0.971,4.0,-1.087,0.0,0.113,0.0245,0.0,0.358,0.719,122.027
6lCPwYotcduRitPi9ZNslw,わたしは人類,0.655,0.619,1.0,-8.828,1.0,0.0283,0.592,0.0309,0.073,0.378,128.97
2oIstUxIrFHP4DODJiGDkt,Let Me Know,0.689,0.744,6.0,-2.745,1.0,0.0322,0.154,4.07e-05,0.0942,0.656,94.998
1MKmSbQfJpEVnC3XfGywyF,Tippy Toes,0.913,0.62,0.0,-6.674,1.0,0.0769,0.0354,0.106,0.091,0.552,105.986
6w4rP7QLKZLsm3OrjlRRy5,Nowhereland [type A],0.576,0.883,2.0,-3.124,1.0,0.0559,0.0421,3.63e-05,0.2,0.501,105.019
1XTbQNjFnEGHN7wLUMuEsZ,MINT LIPS w/ ISOP,0.624,0.679,4.0,-4.777,1.0,0.113,0.289,0.0,0.0868,0.512,85.072
0sq2QUCf3ykmfYxjCDWcir,Adios,0.633,0.706,10.0,-5.137,0.0,0.0627,0.000588,0.0794,0.245,0.399,128.185
7I2ue60s8PvCbc1Oovt5ph,Groovy,0.741,0.915,4.0,-2.666,0.0,0.102,0.0133,0.0,0.0756,0.596,119.918
3gjbEuZEdhWJG9bgAr87gf,深い森,0.451,0.678,4.0,-5.328,0.0,0.0344,0.00296,0.0,0.0854,0.392,80.001
3MJtE5VkJHHTV74E6KIDIv,Vanilla,0.727,0.839,9.0,-2.555,1.0,0.209,0.00526,0.000111,0.0493,0.719,119.983
0TPg6wQswgKQnJWX11Fle5,フライ・アウェイ,0.67,0.627,10.0,-5.772,1.0,0.0412,0.0654,0.0,0.139,0.356,81.693
16AJjS6B3nFjIlkRYA49Im,Lemonade,0.583,0.894,2.0,-2.539,0.0,0.0337,0.0595,0.0,0.244,0.419,90.039
6Owz4yZKe1jGl79J2uKXug,始まりの街,0.596,0.481,9.0,-5.374,1.0,0.034,0.474,0.0,0.262,0.241,73.983
0B97bWkFkIMat8DkTKe3nD,CANDY CANDY,0.649,0.964,6.0,-2.076,1.0,0.041,0.0207,2.77e-05,0.0734,0.884,130.007
5sjoJa0YmBCCPMrBPsBMge,Departure!,0.36,0.93,5.0,-4.748,0.0,0.0515,0.00765,0.0,0.0723,0.483,159.983
1LmAeYKwK2BA2FFUMyTXD2,Ring Ring,0.58,0.918,9.0,-2.918,1.0,0.0529,0.00184,0.000614,0.0684,0.442,166.007
6biqhtJYXRe4C8SUzt7lxi,いつかの自分,0.502,0.731,1.0,-3.821,1.0,0.0269,0.00266,2.29e-05,0.0518,0.803,142.963
4lPsBlof2cjAIArw0nOGvQ,Pantomime,0.717,0.929,6.0,-2.414,1.0,0.132,0.119,0.0,0.541,0.773,127.024
4zCIxSnVWpGNghERX4uWZF,SMILEY(Feat. BIBI),0.652,0.91,9.0,-3.444,1.0,0.134,0.0963,1.25e-05,0.093,0.82,155.967
1d6xaY4JvvqTWfgCeJAtWa,I ≠ DOLL,0.618,0.787,7.0,-5.456,1.0,0.0621,0.00289,0.0,0.146,0.389,159.996
3k1fjUrkYqQQtjguz6zDw3,Higher,0.672,0.662,0.0,-6.746,1.0,0.0382,0.341,0.0,0.164,0.605,103.03
6n0TNBGgYpjEBY1Sm2IRMR,誰より好きなのに,0.692,0.696,1.0,-5.011,0.0,0.0289,0.257,0.0,0.196,0.522,132.007
1COZviCcvLHDNexmP2OeN8,チェリーボンボン,0.691,0.954,1.0,-1.755,1.0,0.0341,0.223,0.004,0.138,0.808,130.037
51XWwKV6VHCuFftFQLp4iA,247,0.687,0.727,6.0,-6.242,1.0,0.195,0.127,0.0,0.169,0.769,92.045
6vf1LQMd1mjSIo41ewjIk5,isogi,0.518,0.676,3.0,-5.513,1.0,0.0362,0.000157,0.0,0.0968,0.551,133.034
1nRBlajdEhoEfFmj8XO0i9,愛を伝えたいだとか,0.673,0.85,2.0,-5.021,1.0,0.0337,0.0345,1.14e-05,0.0943,0.793,100.008
1hAloWiinXLPQUJxrJReb1,,0.457,0.941,10.0,-2.692,0.0,0.0917,0.105,1.38e-06,0.437,0.876,165.783
1VoTe7qVyqyMNLgZpQeugO,,0.543,0.965,4.0,-2.727,0.0,0.0905,0.0142,5.83e-05,0.366,0.646,170.051
1zVsw1SqQKgtzE4aqmE8nE,,0.482,0.955,1.0,-2.626,0.0,0.119,0.147,0.0,0.406,0.834,165.512
7tnYsRepXLaNhqj4xtcWP2,,0.668,0.685,7.0,-8.765,1.0,0.0472,0.0822,0.0257,0.319,0.637,108.971
5m2m2FUgFbIGQkl9sEoBi4,,0.774,0.928,4.0,-3.686,0.0,0.0341,0.148,1.88e-06,0.354,0.862,120.027
4PQJs2U6R1xhXLxyjmf4gj,,0.597,0.813,10.0,-5.54,0.0,0.225,0.0491,0.0,0.417,0.502,176.178
1ImQQFkixNa9VlRgisAZvN,,0.508,0.98,1.0,-1.217,1.0,0.0513,0.0034,0.000103,0.349,0.854,145.048
43wA7GO59hkeojRFu6jU4n,,0.709,0.75,9.0,-6.448,1.0,0.0558,0.591,6.26e-06,0.112,0.513,137.926
2FgLVjctguMwUcYURQUOYA,,0.676,0.874,0.0,-7.28,0.0,0.0483,0.00268,0.143,0.354,0.609,130.973
3eGLOy7QYApLIrDMz1rjQj,,0.707,0.759,7.0,-7.955,1.0,0.0329,0.00346,3.82e-05,0.116,0.646,129.982
47gN1fC9aKNB0nsx3DF8By,,0.398,0.925,7.0,-2.595,1.0,0.064,0.00464,0.00404,0.123,0.391,127.05
29RLFejcY41jsvBLyC52uk,,0.649,0.895,6.0,-3.361,1.0,0.0286,0.0217,0.378,0.111,0.889,129.995
0tvmgd5UyzvmFj5BbgjvfR,,0.587,0.917,10.0,-3.428,0.0,0.0584,0.000808,0.34,0.673,0.811,110.015
4ZjvZy9nSWdv5VbchxQb0y,,0.616,0.962,5.0,-0.407,1.0,0.0514,0.00966,5.37e-06,0.292,0.628,127.989
7JPHC4vZKyguUpZs2zEspQ,,0.58,0.973,7.0,-0.792,0.0,0.0451,0.0535,0.0,0.1,0.819,90.008
4G1YESzq8lWbsQQzW1uklW,,0.911,0.585,7.0,-8.078,0.0,0.0735,0.0945,0.0,0.134,0.851,117.06
5DDmuZWyW0lyz1NnJTU0z8,,0.604,0.122,10.0,-8.043,1.0,0.0371,0.732,0.0,0.129,0.336,119.91
0xlMZyzjV8B6d0xchDCnmw,,0.713,0.692,11.0,-8.693,1.0,0.0364,0.538,1.08e-06,0.119,0.655,161.584
0p7JiOULeXON58wfeoInbu,,0.723,0.844,9.0,-3.303,1.0,0.1,0.0934,0.0105,0.323,0.332,140.035
4xXde6e24mDRNF3zYz7Pic,,0.64,0.912,6.0,-1.869,0.0,0.0359,0.122,2.32e-05,0.281,0.74,131.975
2LKtLhvHooaNSQUY3WN4Tr,,0.753,0.917,1.0,-3.246,1.0,0.22,0.0194,0.0,0.318,0.658,129.003
7KfRmw1LmnvHxgTxH7YNqZ,,0.729,0.869,10.0,-5.448,1.0,0.0661,0.04,0.0,0.0559,0.933,120.041
0KPWMRTUbbq1kyn8tINBTY,,0.69,0.859,4.0,-4.137,0.0,0.0354,0.00175,0.108,0.291,0.554,110.03
16YPDPRxjXvCcFn8QKDV75,,0.911,0.585,7.0,-8.078,0.0,0.0735,0.0945,0.0,0.134,0.851,117.06
3jURvEfDtrIvJ3EJ6qUs3f,,0.616,0.99,5.0,-2.265,1.0,0.0307,0.0354,0.0366,0.12,0.924,132.008
7DnLX5NYns6rw9IqPcyDNg,,0.343,0.795,4.0,-4.202,0.0,0.241,0.107,3.6e-05,0.164,0.707,187.038
27VJb1TJhEhtiPzA2lgKrT,,0.793,0.5,0.0,-7.937,1.0,0.037,0.131,1.54e-05,0.179,0.873,124.006
6Hf924wbgpAc1jdqQMAteB,,0.413,0.655,9.0,-5.864,0.0,0.0363,0.672,0.775,0.345,0.0365,75.015
